Name,Latitude,Longitude,Province
TAGAPO MATERNITY CLINIC & LABORATORY,14.3136408,121.1001034,LAGUNA              
LILIW MUNICIPAL HEALTH OFFICE,14.1313,121.4362,LAGUNA              
(PMA & MC) PAETE MIDWIVES ASSOCIATION,14.3638644,121.4821478,LAGUNA              
NERIE'S BIRTHING HOME CLINIC,14.0683,121.3256,LAGUNA              
CDMC LYING-IN CLINIC,14.0724559,121.3253868,LAGUNA              
DORAY'S PAANAKAN,14.32413,121.09247,LAGUNA              
CALAMBA MEDICAL CENTER,14.2055226,121.1551549,LAGUNA              
NEW SINAI MDI HOSPITAL,14.3208553,121.0970239,LAGUNA              
THE MEDICAL CITY SOUTH LUZON,14.32413,121.09247,LAGUNA              
METRO MEDICS HEALTHCARE SERVICES,14.21756,121.13041,LAGUNA              
DR. J.P. RIZAL MEMORIAL DISTRICT HOSPITAL,14.21756,121.13041,LAGUNA              
MOTHER OF JESUS MATERNITY CLINIC AND FAMILY PLANNING CENTER,17.26667,121.73333,LAGUNA              
UNIHEALTH-STA ROSA. HOSPITAL AND MEDICAL CENTER INC.,14.32413,121.09247,LAGUNA              
"BIÑAN DOCTORS' HOSPITAL, INC.",14.3242551,121.0947923,LAGUNA              
LPH-SAN PABLO CITY DISTRICT HOSPITAL,14.0683,121.3256,LAGUNA              
"COMMUNITY GENERAL HOSPITAL OF SAN PABLO CITY, INC.",14.0697037,121.3115689,LAGUNA              
SAN PABLO COLLEGES MEDICAL CENTER,14.0706073,121.3034409,LAGUNA              
LAGUNA PROVINCIAL HOSPITAL - SAN PEDRO DISTRICT HOSPITAL,14.3595,121.0473,LAGUNA              
CITY HEALTH OFFICE I - CABUYAO,14.2726,121.1262,LAGUNA              
OUR LADY OF PIAT POLYCLINIC & HOSPITAL,14.34267,121.08071,LAGUNA              
"MARIAN HOSPITAL OF STA. ROSA, INC.",14.32413,121.09247,LAGUNA              
CALAMBA DOCTORS HOSPITAL,14.2102117,121.1540227,LAGUNA              
CELIS MATERNITY CLINIC,14.3595,121.0473,LAGUNA              
SAN MIGUEL MEDICAL AND MATERNITY CLINIC,14.2119206,121.1296516,LAGUNA              
CITY HEALTH OFFICE - CALAMBA,14.21756,121.13041,LAGUNA              
SAN PABLO CITY GENERAL HOSPITAL,14.0683,121.3256,LAGUNA              
PAMANA MEDICAL CENTER,14.195172,121.1641388,LAGUNA              
RURAL HEALTH UNIT I - POBLACION HEALTH CENTER,14.3665828,121.0553185,LAGUNA              
"RURAL HEALTH UNIT II - BRGY. LANGGAM, SAN PEDRO LAGUNA",14.3595,121.0473,LAGUNA              
ST. MAGDALENE POLYCLINIC,14.2313816,121.1366753,LAGUNA              
ST. ANNE - IMMANUEL BIRTHING HOME AND FAMILY PLANNING CLINIC,14.4216,121.4463,LAGUNA              
ELSA A. ANGARA LYING-IN CLINIC,14.2156414,121.1722742,LAGUNA              
BNR MATERNITY SERVICES,14.21756,121.13041,LAGUNA              
MARILOU RIVERA MATERNITY SERVICES,14.21756,121.13041,LAGUNA              
BLUE STAR JULIANA P. APIGO,14.4216,121.4463,LAGUNA              
STO. TOMAS MATERNITY & LYING-IN CLINIC,14.34267,121.08071,LAGUNA              
ST. JAMES HOSPITAL INC.,14.28057,121.1208167,LAGUNA              
SAN PABLO DOCTOR'S HOSPITAL,14.0816856,121.3246346,LAGUNA              
VICTORIOUS CHILD MATERNITY AND LYING-IN CLINIC,14.3308574,121.0881993,LAGUNA              
HEALTHSERV LOS BAÑOS MEDICAL CENTER,14.1708262,121.2054173,LAGUNA              
ALABANG MEDICAL CLINIC -BIÑAN BRANCH,14.3381861,121.0820962,LAGUNA              
"SAN PEDRO DOCTORS HOSPITAL, INC.",14.3595,121.0473,LAGUNA              
"RURAL HEALTH UNIT - SANTA MARIA, LAGUNA",14.4650877,121.4229905,LAGUNA              
DR. R. M. REYES MATERNITY CARE AND CLINIC,14.0669728,121.3172576,LAGUNA              
ESTRADA-CANDIDO MATERNITY LYING IN CLINIC,14.0683,121.3256,LAGUNA              
ORING LYING-IN CLINIC,14.1364,121.4165,LAGUNA              
M.C.V. MIDWIFERY SERVICES,14.21756,121.13041,LAGUNA              
ST. FRANCIS MATERNITY CLINIC AND LYING-IN CENTER,14.3595,121.0473,LAGUNA              
CMC LYING-IN CLINIC (CAREFORE MOTHER AND CHILD),14.0683,121.3256,LAGUNA              
CALAUAN-RHU FACILITY,14.145978,121.3140734,LAGUNA              
BALIBAGO POLYCLINIC & HOSPITAL INC.,14.2964801,121.1056626,LAGUNA              
GREEN PASTURE SPECIALISTS CLINIC,14.32413,121.09247,LAGUNA              
LAGUNA DOCTORS HOSPITAL,16.58333,-95.1,LAGUNA              
M. B. EXCONDE WELL FAMILY MIDWIFE CLINIC,14.09151,121.3293615,LAGUNA              
GEN. J. CAILLES MEMORIAL DISTRICT HOSPITAL,14.3835,121.4786,LAGUNA              
"RURAL HEALTH UNIT-PAETE, LAGUNA",14.3647,121.4829,LAGUNA              
"RIZAL RURAL HEALTH UNIT, BIRTHING AND EMERGENCY CLINIC",14.10944,121.3936,LAGUNA              
PEACHY LYING-IN CLINIC,14.0683,121.3256,LAGUNA              
AMBER BIRTHING HOME,14.1783099,121.3376165,LAGUNA              
TABORADA MATERNITY AND LYING-IN CLINIC,14.21756,121.13041,LAGUNA              
ATE ALOY'S PAANAKAN,14.2732,121.4552,LAGUNA              
UNIFIED MIDWIVES MATERNITY CLINIC,14.0672847,121.3181707,LAGUNA              
"RURAL HEALTH UNIT - MABITAC, LAGUNA",14.4227632,121.4279742,LAGUNA              
PROVINCIAL HEALTH OFFICE - LAGUNA PUBLIC HEALTH SERVICES,13.23042,123.53375,LAGUNA              
PANGIL RURAL HEALTH UNIT,14.4022437,121.4676011,LAGUNA              
PAKIL RURAL HEALTH UNIT,14.3835,121.4786,LAGUNA              
LUMBAN RURAL HEALTH UNIT,14.2973,121.4598,LAGUNA              
LPH - NAGCARLAN DISTRICT HOSPITAL,14.1364,121.4165,LAGUNA              
JOPE MATERNITY CLINIC,14.2726,121.1262,LAGUNA              
"STA. CRUZ LAGUNA POLYMEDIC, INC.",16.58333,-95.1,LAGUNA              
FLOR S. DUJALI LYING-IN CLINIC,14.34267,121.08071,LAGUNA              
HOLY ROSARY OF CABUYAO HOSPITAL,14.2726,121.1262,LAGUNA              
FERNANDEZ-BREVA MEDICAL AND DENTAL CLINIC,14.32413,121.09247,LAGUNA              
DR. IRMA V. MANALO CHILDREN'S CLINIC,14.1364,121.4165,LAGUNA              
"IMMACULATE CONCEPTION HOSPITAL, INC.",14.0693303,121.3226768,LAGUNA              
FELIPE-DY LYING-IN MEDICAL CLINIC,14.34267,121.08071,LAGUNA              
GAMEZ HOSPITAL,14.2080277,121.1575073,LAGUNA              
SMMC PAANAKAN,14.0683,121.3256,LAGUNA              
BABY AND I MATERNITY AND LYING-IN CLINIC,14.1364,121.4165,LAGUNA              
STS. FRANCIS & PAUL GENERAL HOSPITAL,14.0683,121.3256,LAGUNA              
CABUYAO 1 - BEMONC FACILITY,14.2726,121.1262,LAGUNA              
TENDER TOUCH LYING IN,14.06391,121.24649,LAGUNA              
BLESSED WOMB LYING-IN AND MATERNITY CLINIC,14.24667,121.11029,LAGUNA              
"CITY HEALTH OFFICE 2 - CABUYAO, LAGUNA",14.246481,121.1300721,LAGUNA              
M MAGNAYE'S BIRTHING HOME,14.3388259,121.0841826,LAGUNA              
ST. BARCHIEL PRIMARY HEALTH CARE CLINIC,14.2726,121.1262,LAGUNA              
LIZA MATERNITY AND LYING-IN CLINIC,14.0683,121.3256,LAGUNA              
SINILOAN PIONEER GENERAL HOSPITAL INC.,14.4216,121.4463,LAGUNA              
SOUTH LUZON MEDICAL AND DIAGNOSTICS - MATERNITY CLINIC,14.3127061,121.1100896,LAGUNA              
SOUTH LUZON MEDICAL AND DIAGNOSTICS - MATERNITY CLINICS,14.3595,121.0473,LAGUNA              
OUR LADY POLYCLINIC AND LYING-IN - 1,14.2726,121.1262,LAGUNA              
OUR LADY POLYCLINIC AND LYING-IN - 2,14.21756,121.13041,LAGUNA              
WELL CARE LYING IN CLINIC,14.21756,121.13041,LAGUNA              
STA MARIA BEMONC FACILITY,14.0625244,121.3426734,LAGUNA              
LSN LYING-IN CLINIC,14.2726,121.1262,LAGUNA              
LUISIANA DISTRICT HOSPITAL,14.1862748,121.5091286,LAGUNA              
GERODIAS MEDICAL SERVICES AND MATERNITY FACILITY,14.3595,121.0473,LAGUNA              
QUIÑONES MEDICAL AND MATERNITY CLINIC,14.2097803,121.160374,LAGUNA              
GREAT MOM'S MATERNITY CLINIC,14.2726,121.1262,LAGUNA              
BABY ON THE WAY MATERNITY CLINIC,14.2869577,121.1300209,LAGUNA              
GAVINO ALVAREZ LYING-IN CENTER,14.3316118,121.0086477,LAGUNA              
SINILOAN RHU,14.4216027,121.4456853,LAGUNA              
THE NEW HAVEN WOMEN'S HEALTH AND BIRTH CENTER,14.21756,121.13041,LAGUNA              
XAVIER MEDICAL AND LYING-INN,14.3682123,121.051518,LAGUNA              
MOMMY CARE MATERNITY AND LYING-IN CLINIC,14.3294091,121.0655163,LAGUNA              
SAN ANTONIO BIRTHING HOME,14.327945,121.0912883,LAGUNA              
LAGUNA HOLY FAMILY HOSPITAL,14.2749696,121.4186707,LAGUNA              
ELLEN PAANAKAN,14.3400006,121.0835094,LAGUNA              
O.V. MATERNITY CLINIC,14.3595,121.0473,LAGUNA              
ROSENIAN MEDICAL AND MATERNITY CLINIC,14.32413,121.09247,LAGUNA              
MADRE Y EL NIÑO MATERNITY AND LYING IN CLINIC,14.21756,121.13041,LAGUNA              
CITY OF CALAMBA BIRTHING FACILITY,14.21756,121.13041,LAGUNA              
SANTIAGO - WFMC,14.3595,121.0473,LAGUNA              
GNM BAHAY PAANAKAN,14.2225417,121.1782357,LAGUNA              
MARFIL'S BIRTHING HOME/LYING-IN CLINIC,14.3388196,121.0778089,LAGUNA              
VIRGINIA P. SILVA - WFMC,14.2350374,121.1518885,LAGUNA              
PAGSANJAN RURAL HEALTH UNIT,14.2652057,121.4343475,LAGUNA              
ALAMINOS (LAGUNA) RURAL HEALTH UNIT,14.06391,121.24649,LAGUNA              
WESTLAKE MEDICAL CENTER,14.3595,121.0473,LAGUNA              
RHU - NAGCARLAN BEMONC FACILITY,14.1388068,121.4178548,LAGUNA              
UNIHEALTH-SOUTHWOODS HOSPITAL AND MEDICAL CENTER,14.34267,121.08071,LAGUNA              
"RURAL HEALTH UNIT - FAMY MATERNAL, WELL BABY AND BIRTHING FACILITY",14.4376,121.4482,LAGUNA              
JCM BAHAY PAANAKAN,14.21756,121.13041,LAGUNA              
"ST. GERARD MOTHER AND CHILD CARE, INC",14.3595,121.0473,LAGUNA              
MAGDALENA RURAL HEALTH UNIT,14.19838,121.4297934,LAGUNA              
VIRGEN DE LA PALOMA  LYING-IN CLINIC,14.2726,121.1262,LAGUNA              
DEL REMEDIO - B BIRTHING FACILITY,14.0683,121.3256,LAGUNA              
STA. ROSA COMMUNITY HOSPITAL,14.32413,121.09247,LAGUNA              
SY MEDICAL CLINIC INC.,14.32413,121.09247,LAGUNA              
MAMI NITA PAANAKAN,14.34267,121.08071,LAGUNA              
SANTA ROSA CHO-I BIRTHING CENTER,45.7196,11.7634,LAGUNA              
V.A.T. TAGLE-DE GUZMAN CHILDREN'S CLINIC,14.0683,121.3256,LAGUNA              
OUR HEALTH CENTER,14.2726,121.1262,LAGUNA              
EVANGELISTA MEDICAL SPECIALTY HOSPITAL,14.3595,121.0473,LAGUNA              
MARY HELP LYING-IN CLINIC,14.21756,121.13041,LAGUNA              
MABITAC BIRTHING CLINIC,14.4259,121.429,LAGUNA              
PAETE GENERAL HOSPITAL,14.3683342,121.4822876,LAGUNA              
SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL,14.3595,121.0473,LAGUNA              
GLOBAL MEDICAL CENTER OF LAGUNA,14.2726,121.1262,LAGUNA              
BERKS EIGHT LYING-IN CLINIC,14.0302098,121.2852782,LAGUNA              
STA. CRUZ RHU BIRTHING HOME (LAGUNA),16.58333,-95.1,LAGUNA              
AMSI DOCTORS' LYING IN CENTER,14.21756,121.13041,LAGUNA              
SANTA MARIA BIRTHING HOME,14.195172,121.1641388,LAGUNA              
ST. MIGZ BIRTHING CLINIC - CALAMBA,14.2141443,121.1372551,LAGUNA              
BIÑAN CITY HEALTH OFFICE II BIRTHING HOME,14.34267,121.08071,LAGUNA              
MHM MATERNITY LYING-IN CLINIC,14.1495856,121.1404522,LAGUNA              
ELIZDAWN MATERNITY CLINIC,14.1839549,121.1072903,LAGUNA              
AIMRAIN LYING-IN CLINIC,14.0480116,121.3422942,LAGUNA              
DR. DINAH BERNARDO MOTHER AND CHILD MATERNITY CLINIC CO. INC.,14.34267,121.08071,LAGUNA              
MERCADO GENERAL HOSPITAL STA. ROSA INC.,14.32413,121.09247,LAGUNA              
EASTERN LAGUNA MEDICAL HOSPITAL,14.4376,121.4482,LAGUNA              
SAFEMOMS AND BABIES,14.305712,121.102415,LAGUNA              
RMDC CHARMED MEDICAL AND LYING-IN CLINIC,14.2156414,121.1722742,LAGUNA              
GLOBAL CARE MEDICAL CENTER OF CANLUBANG INC.,14.21756,121.13041,LAGUNA              
TITA BETH PAANAKAN,14.34267,121.08071,LAGUNA              
RURAL HEALTH UNIT KALAYAAN BIRTHING CLINIC,14.35,121.56667,LAGUNA              
CARDEL MATERNITY AND LYING IN CLINIC,14.21756,121.13041,LAGUNA              
BIRTHRIGHT MEDICAL AND MATERNITY CLINIC,14.32413,121.09247,LAGUNA              
HAPPY LIFE MATERNITY LYING IN CLINIC,14.21756,121.13041,LAGUNA              
HAPPY LIFE MATERNITY LYING IN CLINIC,14.21756,121.13041,LAGUNA              
PILA RURAL HEALTH UNIT,14.2325,121.3648,LAGUNA              
VON-ARAB MATERNITY AND LYING-IN CLINIC,14.2827188,121.0544457,LAGUNA              
PAGSANJAN MEDICAL CLINIC INC. & GENERAL HOSPITAL,14.2690967,121.4449532,LAGUNA              
ATE JONA'S MATERNITY AND LYING IN CLINIC,14.21756,121.13041,LAGUNA              
LOS BAÑOS BIRTHING HOME (RHU I),14.1801455,121.2349204,LAGUNA              
"FIRST CABUYAO HOSPITAL AND MEDICAL CENTER, INC.",14.2726,121.1262,LAGUNA              
GRATEFUL BEGINNINGS MEDICAL CLINIC AND LYING IN,14.21756,121.13041,LAGUNA              
ANGEL CARE BIRTHING HOME CLINIC - LAGUNA,14.2726,121.1262,LAGUNA              
MOTHER IGNACIA MEDICAL AND DIAGNOSTIC CENTER,14.34267,121.08071,LAGUNA              
ESTELLA LYING-IN CLINIC - SAN PEDRO BRANCH (LAGUNA),14.3595,121.0473,LAGUNA              
CITYMEDIC EMERGENCY HOSPITAL CORPORATION,14.32413,121.09247,LAGUNA              
MOM'S MIRACLE MATERNITY CLINIC,14.2726,121.1262,LAGUNA              
HMCMC LYING-IN CLINIC,14.0713699,121.3081403,LAGUNA              
OSPITAL NG CABUYAO,14.2743492,121.1233447,LAGUNA              
MOM'S MATERNITY AND LYING-IN CLINIC,14.17561,121.24786,LAGUNA              
"GLOBAL CARE MEDICAL CENTER OF BAY, INC.",14.18368,121.28554,LAGUNA              
RAMELIN MATERNITY CLINIC,14.35,121.56667,LAGUNA              
CONCEPCION BALAGTAS DICHOSO MATERNITY AND LYING-IN CLINIC,14.21756,121.13041,LAGUNA              
RHU CAVINTI BIRTHING HOME (PAANAKAN),14.2480088,121.5009189,LAGUNA              
MERCADO LYING-IN AND MATERNITY CLINIC,14.34267,121.08071,LAGUNA              
BLESSEDWOMB LYING-IN AND MATERNITY CLINIC - BRANCH 2,14.2726,121.1262,LAGUNA              
ROMULO GLORY WFMC,14.185289,121.5121656,LAGUNA              
EBT LYING-IN CLINIC,14.2973,121.4598,LAGUNA              
NATIVITY BIRTHING HOME,14.061572,121.2683947,LAGUNA              
TINY TOE LYING-IN CLINIC,14.237294,121.1228225,LAGUNA              
MINIMHE LYING IN CLINIC,14.1320314,121.4350077,LAGUNA              
SAINTS BRIGIT AND ROCH MEDICAL LAB AND BIRTHING CENTER,55.95,8.5,LAGUNA              
JAI-AN MATERNITY CLINIC,14.34267,121.08071,LAGUNA              
VICTORIA RURAL HEALTH UNIT (RHU) BIRTHING FACILITY,14.2277,121.3292,LAGUNA              
ST. JUDE FAMILY HOSPITAL - LAGUNA,14.1675836,121.2433369,LAGUNA              
CALAUAN MATERNITY CLINIC,14.14989,121.3152,LAGUNA              
GENESIS LYING-IN CLINIC BRANCH 2,14.4008,121.4685,LAGUNA              
DIVINE MERCY HOSPITAL,14.3595,121.0473,LAGUNA              
ANA WA TOFLEE BIRTHING CLINIC,14.34267,121.08071,LAGUNA              
KANG MATERNITY AND LYING IN CLINIC,55.95,8.5,LAGUNA              
DEL VALLE MATERNITY CLINIC,14.18014,121.33335,LAGUNA              
VER-GEM BIRTHING HOME,14.32413,121.09247,LAGUNA              
EJM LYING-IN CLINIC,14.1581803,121.3077857,LAGUNA              
BARANGAY NIUGAN LYING IN CLINIC,14.2639154,121.1287799,LAGUNA              
AMBER BIRTHING HOME - NAGCARLAN BRANCH,14.1364,121.4165,LAGUNA              
FAMILY CARE HOSPITAL,14.3595,121.0473,LAGUNA              
CITY OF CALAMBA BIRTHING FACILITY - CANLUBANG,14.21756,121.13041,LAGUNA              
ZAB MATERNITY CLINIC,14.06391,121.24649,LAGUNA              
GAVE MATERNITY CLINIC,14.18368,121.28554,LAGUNA              
BUBUKAL HIGHWAY MATERNITY CLINIC INC.,16.58333,-95.1,LAGUNA              
BIRTHCARE MATERNITY CLINIC - LAGUNA,14.24958,121.12935,LAGUNA              
ATE ALOY'S PAANAKAN - PILA BRANCH,14.2325,121.3648,LAGUNA              
PRINCE NAETUS MEDICAL AND MATERNITY CLINIC,14.32413,121.09247,LAGUNA              
ST. MIGZ BIRTHING CLINIC,14.32413,121.09247,LAGUNA              
BUGIG LYING-IN CLINIC,14.367618,121.4013701,LAGUNA              
EJM LYING-IN CLINIC,14.14989,121.3152,LAGUNA              
MAMI NITA PAANAKAN (DELA PAZ),14.34267,121.08071,LAGUNA              
TITA GLO'S PAANAKAN,14.3595,121.0473,LAGUNA              
BLESSEDWOMB LYING-IN AND MATERNITY CLINIC - STA. ROSA CITY,14.32413,121.09247,LAGUNA              
GOOD SAMARITAN MATERNITY CLINIC - CALAMBA BRANCH,14.21756,121.13041,LAGUNA              
CARVAJAL LYING-IN CLINIC,14.32413,121.09247,LAGUNA              
ANGELES LYING-IN CLINIC,14.1364,121.4165,LAGUNA              
SINILOAN INFIRMARY HOSPITAL,14.4216,121.4463,LAGUNA              
CC - DR. JOSE P. RIZAL MEMORIAL DISTRICT HOSPITAL,14.1843357,121.1737208,LAGUNA              
AMORGANDA'S LYING-IN CLINIC,14.2726,121.1262,LAGUNA              
FEMM'S LYING-IN CLINIC,14.27324,121.07643,LAGUNA              
MINIMHE LYING-IN CLINIC PILA BRANCH,14.2325,121.3648,LAGUNA              
GRATEFUL BEGINNINGS MEDICAL CLINIC,14.2353546,121.1589716,LAGUNA              
AMSI DOCTORS' MEDICAL CENTER INC.,14.2003739,121.1598995,LAGUNA              
ELLAS BIRTHING HOME,14.2973,121.4598,LAGUNA              
MCG LYING-IN AND BIRTHING CLINIC,14.2814,121.4161,LAGUNA              
JJ BIRTHING HOME,14.4259,121.429,LAGUNA              
EJM LYING IN CLINIC BAY BRANCH,14.1795184,121.275776,LAGUNA              
CABUYAO CITY HOSPITAL,14.2726,121.1262,LAGUNA              
GIFTED HANDS 1 MATERNITY CLINIC,14.2726,121.1262,LAGUNA              
CHRISTIAN GENERAL HOSPITAL,14.2732,121.4552,LAGUNA              
DRM'S MATERNITY CLINIC,14.185,121.5109,LAGUNA              
LAGUNA PROVINCIAL HOSPITAL-BAY DISTRICT HOSPITAL,14.1795184,121.275776,LAGUNA              
OSPITAL NG BIÑAN,14.34267,121.08071,LAGUNA              
UNIVERSITY HEALTH SERVICE - UP LOS BAÑOS,14.15888,121.22907,LAGUNA              
A.O. VILLASEÑOR - WFMC,14.3136408,121.1001034,LAGUNA              
"ST. JOHN MATERNITY LYING-IN & SURGICAL CLINIC, INC",14.2749696,121.4186707,LAGUNA              
RURAL HEALTH UNIT II - LOS BAÑOS,14.1674204,121.2433228,LAGUNA              
SAN JOSE HOSPITAL AND MEDICAL CENTER,14.2093158,121.1228439,LAGUNA              
CH GARCIA MEDICAL AND DIAGNOSTIC CENTER,14.2141443,121.1372551,LAGUNA              
BABY ON THE WAY MATERNITY CLINIC,14.1696476,121.3336526,LAGUNA              
SAN PEDRO DISTRICT HOSPITAL,14.1696476,121.3336526,LAGUNA              
PANLALAWIGAN PAGAMUTAN NG LAGUNA-SAN PABLO,14.0716226,121.3280561,LAGUNA              
STA CRUZ LAGUNA POLYMEDICS INC,14.1696476,121.3336526,LAGUNA              
SOUTHERN QUEZON DOCTORS HOSPITAL,13.5812076,122.3386925,QUEZON              
HOSPITAL DE SOLEDAD,13.96383,121.32121,QUEZON              
ST. CECILIA HOSPITAL,13.9604981,121.3224751,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - SAMPALOC,14.1627,121.6396,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - SAN NARCISO,13.5677,122.5667,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - CANDELARIA,13.93111,121.42333,QUEZON              
SARIAYA RHU BIRTHING HOME,13.9624,121.5265,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - SAN FRANCISCO,13.3566852,122.5120019,QUEZON              
DISTRICT HEALTH UNIT I - LUCENA CITY,13.93139,121.61722,QUEZON              
DISTRICT HEALTH UNIT II- LUCENA CITY,13.93139,121.61722,QUEZON              
DISTRICT HEALTH UNIT III - LUCENA CITY,13.93139,121.61722,QUEZON              
SAN DIEGO DE ALCALA GENERAL HOSPITAL,13.921,122.1002,QUEZON              
MT. CARMEL DIOCESAN GEN. HOSPITAL,13.93139,121.61722,QUEZON              
SARIAYA RHU BIGNAY I BIRTHING HOME,13.8640086,121.4881577,QUEZON              
CONCEPCION I LYING-IN CLINIC,13.9624,121.5265,QUEZON              
ZOLETA COMMUNITY BIRTHING HOME,13.9661074,121.5236997,QUEZON              
RURAL HEALTH UNIT - CANDELARIA,13.93111,121.42333,QUEZON              
SAN ANTONIO RHU BIRTHING HOME,13.8890717,121.286395,QUEZON              
LUCENA UNITED DOCTORS INCORPORATED,13.93139,121.61722,QUEZON              
TIAONG MUNICIPAL HEALTH OFFICE,13.9593437,121.323271,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - POLILLO,14.7218411,121.9399703,QUEZON              
UNITED CANDELARIA DOCTORS HOSPITAL,13.9293935,121.4508626,QUEZON              
SAN FRANCISO RURAL HEALTH CENTER,8.5082366,125.9769795,QUEZON              
GENERAL LUNA RURAL HEALTH UNIT,13.6879612,122.1711788,QUEZON              
MUNICIPAL HEALTH OFFICE - GENERAL NAKAR,14.7647568,121.6360441,QUEZON              
RURAL HEALTH UNIT - INFANTA QUEZON,14.7452845,121.6492148,QUEZON              
RURAL HEALTH UNIT - PAGBILAO,13.96689,121.69835,QUEZON              
"RURAL HEALTH UNIT - DOLORES, QUEZON",14.02265,121.41008,QUEZON              
REAL BIRTHING CENTER,14.66397,121.60412,QUEZON              
"TAYABAS COMMUNITY HOSPITAL, INC.",14.05,121.61667,QUEZON              
LOPEZ ST. JUDE GENERAL HOSPITAL,13.884,122.2604,QUEZON              
LUCENA MMG GENERAL HOSPITAL,13.93139,121.61722,QUEZON              
IPHO-QUEZON MEDICAL CENTER,13.9284867,121.6133019,QUEZON              
S. R. REYES LYING-IN CLINIC,14.05,121.61667,QUEZON              
BARANGAY HEALTH STATION-ANOS,13.991346,121.5682319,QUEZON              
BARANGAY HEALTH STATION-KANLURAN PALALE,14.05,121.61667,QUEZON              
BIRTHING HOMES STATION-OPIAS,14.0298007,121.5910323,QUEZON              
PETER PAUL MEDICAL CENTER OF CANDELARIA INC.,13.9264539,121.4245209,QUEZON              
CALAUAG MUNICIPAL HOSPITAL (INFIRMARY),13.9575,122.288,QUEZON              
VILLA JEEHANAH LYING-IN CLINIC,13.93111,121.42333,QUEZON              
QUEZON PROVINCIAL HOSPITAL NETWORK - MAGSAYSAY LOPEZ,13.884,122.2604,QUEZON              
CLC CARE MATERNITY CLINIC,13.9729459,121.6900287,QUEZON              
ST. CATHERINE LYING-IN,13.9706868,121.6886675,QUEZON              
"RAKKK PROPHET MEDICAL CENTER, INC.",13.921,122.1002,QUEZON              
MULANAY RURAL HEALTH UNIT MATERNAL AND CHILD CLINIC,13.52222,122.40417,QUEZON              
RURAL HEALTH UNIT - JOMALIG,14.70209,122.3256,QUEZON              
MAHARLIKA LYING-IN,13.884,122.2604,QUEZON              
GLECERIA L. WAGAN MATERNITY CLINIC,13.9053485,121.3106044,QUEZON              
RURAL HEALTH UNIT -  LUCBAN,14.1278422,121.5559807,QUEZON              
"ST. ANNE GENERAL HOSPITAL, INC.",13.95381,121.62427,QUEZON              
ST. CATHERINE LYING-IN I,13.92461,121.61299,QUEZON              
DALAHICAN LYING IN CLINIC,13.93139,121.61722,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS ISABANG,13.9634535,121.5654082,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS IPILAN,14.0240023,121.5872678,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS BAGUIO,14.0151726,121.5860836,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS CAMAYSA,14.0408873,121.5776182,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS KALUMPANG,13.9783502,121.5578702,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS IBABANG PALALE,14.05,121.61667,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS LAKAWAN,14.0122698,121.6202091,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS WAKAS,13.9973844,121.6086883,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS LITA,14.0186271,121.5965375,QUEZON              
CITY HEALTH OFFICE OF TAYABAS BHS ILASAN,14.0635133,121.634334,QUEZON              
INMACULATE CONCEPTION BIRTHING FACILITY,13.5926,122.3215,QUEZON              
AMAZING BLESSED BIRTHS MATERNITY AND LYING-IN CLINIC,13.93139,121.61722,QUEZON              
RHU CATANAUAN AND LYING IN CLINIC,13.5926,122.3215,QUEZON              
LOVELY CARE MATERNITY AND BIRTHING HOME,13.5926,122.3215,QUEZON              
RM BIRTHING CLINIC,13.9575,122.288,QUEZON              
VILLA JEEHANAH LYING-IN CLINIC,13.96383,121.32121,QUEZON              
VILLA JEEHANAH LYING-IN CLINIC,13.9293935,121.4508626,QUEZON              
STA. CATALINA DE SIENA LYING-IN CLINIC,13.93111,121.42333,QUEZON              
HERMANA FAUSTA MATERNITY AND MEDICAL SERVICES,13.93139,121.61722,QUEZON              
"JANE COUNTY HOSPITAL, INC.",13.96689,121.69835,QUEZON              
GREG HOSPITAL INC. - SARIAYA,13.9624,121.5265,QUEZON              
POLILLO PRIMARY CARE FACILITY,14.71642,121.9381,QUEZON              
NUESTRA SEÑORA DE LOS ANGELES GENERAL HOSPITAL INC.,14.0027,121.92078,QUEZON              
RHU MUNICIPAL BIRTHING HOME QUEZON - QUEZON,13.8949,121.28767,QUEZON              
"RHU - BUENAVISTA, QUEZON",14.0865,122.0554,QUEZON              
JON RON LYING-IN CLINIC,14.7477288,121.650843,QUEZON              
UNISAN RURAL HEALTH UNIT,13.84132,121.97522,QUEZON              
OUR LADY OF CANDELARIA LYING-IN CLINIC,13.93111,121.42333,QUEZON              
